,POSTAL_CODE,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,RLK2022,KTU2022
8099,53783,DEA2C,Nordrhein-Westfalen,Köln,Rhein-Sieg-Kreis,sehr zentral,Städtischer Kreis
8100,06895,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,peripher,Dünn besiedelter ländlicher Kreis
8101,07334,DEG0I,Thüringen,Thüringen,Saalfeld-Rudolstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8102,36163,DE732,Hessen,Kassel,Fulda,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8103,37297,DE737,Hessen,Kassel,Werra-Meißner-Kreis,peripher,Dünn besiedelter ländlicher Kreis
8104,53474,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8105,73569,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,zentral,Städtischer Kreis
8106,72820,DE141,Baden-Württemberg,Tübingen,Reutlingen,zentral,Städtischer Kreis
8107,87547,DE27E,Bayern,Schwaben,Oberallgäu,peripher,Dünn besiedelter ländlicher Kreis
8108,88444,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8109,91077,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8110,87435,DE273,Bayern,Schwaben,"Kempten (Allgäu), Stadt",zentral,Dünn besiedelter ländlicher Kreis
8111,15366,DE409,Brandenburg,Brandenburg,Märkisch-Oderland,zentral,Dünn besiedelter ländlicher Kreis
8112,95496,DE246,Bayern,Oberfranken,Bayreuth,peripher,Dünn besiedelter ländlicher Kreis
8113,01307,DED21,Sachsen,Dresden,"Dresden, Stadt",sehr zentral,kreisfreie Großstadt
8114,98743,DEG0I,Thüringen,Thüringen,Saalfeld-Rudolstadt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8115,07381,DEG0K,Thüringen,Thüringen,Saale-Orla-Kreis,peripher,Dünn besiedelter ländlicher Kreis
8116,50126,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,sehr zentral,Städtischer Kreis
8117,53639,DEA2C,Nordrhein-Westfalen,Köln,Rhein-Sieg-Kreis,sehr zentral,Städtischer Kreis
8118,24220,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8119,49080,DE944,Niedersachsen,Weser-Ems,"Osnabrück, Stadt",sehr zentral,kreisfreie Großstadt
8120,49849,DE94B,Niedersachsen,Weser-Ems,Grafschaft Bentheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8121,56659,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8122,71737,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,sehr zentral,Städtischer Kreis
8123,73550,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,zentral,Städtischer Kreis
8124,73660,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,sehr zentral,Städtischer Kreis
8125,89171,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8126,88045,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
8127,88441,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8128,88074,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
8129,88316,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
8130,33102,DEA47,Nordrhein-Westfalen,Detmold,Paderborn,zentral,Städtischer Kreis
8131,44787,DEA51,Nordrhein-Westfalen,Arnsberg,"Bochum, Stadt",sehr zentral,kreisfreie Großstadt
8132,47647,DEA1B,Nordrhein-Westfalen,Düsseldorf,Kleve,sehr zentral,Städtischer Kreis
8133,47669,DEA1B,Nordrhein-Westfalen,Düsseldorf,Kleve,sehr zentral,Städtischer Kreis
8134,59823,DEA57,Nordrhein-Westfalen,Arnsberg,Hochsauerlandkreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8135,57290,DEA5A,Nordrhein-Westfalen,Arnsberg,Siegen-Wittgenstein,zentral,Städtischer Kreis
8136,24146,DEF02,Schleswig-Holstein,Schleswig-Holstein,"Kiel, Stadt",zentral,kreisfreie Großstadt
8137,48465,DE94B,Niedersachsen,Weser-Ems,Grafschaft Bentheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8138,49170,DE94E,Niedersachsen,Weser-Ems,Osnabrück,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8139,56593,DEB13,Rheinland-Pfalz,Koblenz,Altenkirchen (Westerwald),zentral,Städtischer Kreis
8140,56599,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,zentral,Städtischer Kreis
8141,56459,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,zentral,Städtischer Kreis
8142,54534,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,peripher,Dünn besiedelter ländlicher Kreis
8143,71701,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,sehr zentral,Städtischer Kreis
8144,74214,DE119,Baden-Württemberg,Stuttgart,Hohenlohekreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8145,87642,DE27B,Bayern,Schwaben,Ostallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8146,89605,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8147,89616,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8148,88484,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8149,91090,DE248,Bayern,Oberfranken,Forchheim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8150,90574,DE258,Bayern,Mittelfranken,Fürth,zentral,Städtischer Kreis
8151,91154,DE25B,Bayern,Mittelfranken,Roth,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8152,09112,DED41,Sachsen,Chemnitz,"Chemnitz, Stadt",sehr zentral,kreisfreie Großstadt
8153,08527,DED44,Sachsen,Chemnitz,Vogtlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8154,02730,DED2D,Sachsen,Dresden,Görlitz,peripher,Dünn besiedelter ländlicher Kreis
8155,18356,DE80L,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Rügen,sehr peripher,Dünn besiedelter ländlicher Kreis
8156,19372,DE80O,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,peripher,Dünn besiedelter ländlicher Kreis
8157,08432,DED45,Sachsen,Chemnitz,Zwickau,zentral,Städtischer Kreis
8158,55262,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
8159,78604,DE137,Baden-Württemberg,Freiburg,Tuttlingen,peripher,Städtischer Kreis
8160,86922,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8161,44623,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Stadt",sehr zentral,kreisfreie Großstadt
8162,16835,DE40D,Brandenburg,Brandenburg,Ostprignitz-Ruppin,sehr peripher,Dünn besiedelter ländlicher Kreis
8163,24813,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8164,49594,DE94E,Niedersachsen,Weser-Ems,Osnabrück,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8165,49626,DE94E,Niedersachsen,Weser-Ems,Osnabrück,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8166,60311,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
8167,81829,DE212,Bayern,Oberbayern,"München, Stadt",sehr zentral,kreisfreie Großstadt
8168,82392,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8169,78098,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,zentral,Städtischer Kreis
8170,86989,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8171,90596,DE25B,Bayern,Mittelfranken,Roth,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8172,94164,DE228,Bayern,Niederbayern,Passau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8173,92355,DE236,Bayern,Oberpfalz,Neumarkt i.d.OPf.,zentral,Dünn besiedelter ländlicher Kreis
8174,19309,DE40F,Brandenburg,Brandenburg,Prignitz,sehr peripher,Dünn besiedelter ländlicher Kreis
8175,02625,DED2C,Sachsen,Dresden,Bautzen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8176,40547,DEA11,Nordrhein-Westfalen,Düsseldorf,"Düsseldorf, Stadt",sehr zentral,kreisfreie Großstadt
8177,26125,DE943,Niedersachsen,Weser-Ems,"Oldenburg (Oldenburg), Stadt",zentral,kreisfreie Großstadt
8178,29348,DE914,Niedersachsen,Braunschweig,Gifhorn,peripher,Dünn besiedelter ländlicher Kreis
8179,39319,DEE06,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,peripher,Dünn besiedelter ländlicher Kreis
8180,55487,DEB1D,Rheinland-Pfalz,Koblenz,Rhein-Hunsrück-Kreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8181,54539,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,peripher,Dünn besiedelter ländlicher Kreis
8182,82216,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
8183,76596,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
8184,93105,DE238,Bayern,Oberpfalz,Regensburg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8185,91788,DE25C,Bayern,Mittelfranken,Weißenburg-Gunzenhausen,peripher,Dünn besiedelter ländlicher Kreis
8186,93455,DE235,Bayern,Oberpfalz,Cham,sehr peripher,Dünn besiedelter ländlicher Kreis
8187,92705,DE237,Bayern,Oberpfalz,Neustadt a.d.Waldnaab,peripher,Dünn besiedelter ländlicher Kreis
8188,36404,DEG0P,Thüringen,Thüringen,Wartburgkreis,peripher,Dünn besiedelter ländlicher Kreis
8189,41069,DEA15,Nordrhein-Westfalen,Düsseldorf,"Mönchengladbach, Stadt",sehr zentral,kreisfreie Großstadt
8190,41238,DEA15,Nordrhein-Westfalen,Düsseldorf,"Mönchengladbach, Stadt",sehr zentral,kreisfreie Großstadt
8191,45473,DEA16,Nordrhein-Westfalen,Düsseldorf,"Mülheim an der Ruhr, Stadt",sehr zentral,kreisfreie Großstadt
8192,24357,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8193,27313,DE93B,Niedersachsen,Lüneburg,Verden,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8194,25836,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,sehr peripher,Dünn besiedelter ländlicher Kreis
8195,29497,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,sehr peripher,Dünn besiedelter ländlicher Kreis
8196,67063,DEB34,Rheinland-Pfalz,Rheinhessen-Pfalz,"Ludwigshafen am Rhein, Stadt",sehr zentral,kreisfreie Großstadt
8197,79362,DE133,Baden-Württemberg,Freiburg,Emmendingen,zentral,Städtischer Kreis
8198,76467,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
8199,93333,DE226,Bayern,Niederbayern,Kelheim,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8200,93099,DE238,Bayern,Oberpfalz,Regensburg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8201,91587,DE256,Bayern,Mittelfranken,Ansbach,peripher,Dünn besiedelter ländlicher Kreis
8202,25712,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,sehr peripher,Dünn besiedelter ländlicher Kreis
8203,25573,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,zentral,Dünn besiedelter ländlicher Kreis
8204,67585,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
8205,63934,DE269,Bayern,Unterfranken,Miltenberg,zentral,Städtischer Kreis
8206,65428,DE717,Hessen,Darmstadt,Groß-Gerau,sehr zentral,Städtischer Kreis
8207,78234,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
8208,92660,DE237,Bayern,Oberpfalz,Neustadt a.d.Waldnaab,peripher,Dünn besiedelter ländlicher Kreis
8209,03253,DE407,Brandenburg,Brandenburg,Elbe-Elster,sehr peripher,Dünn besiedelter ländlicher Kreis
8210,27356,DE937,Niedersachsen,Lüneburg,Rotenburg (Wümme),peripher,Dünn besiedelter ländlicher Kreis
8211,65520,DE723,Hessen,Gießen,Limburg-Weilburg,zentral,Städtischer Kreis
8212,65558,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
8213,66509,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
8214,63820,DE269,Bayern,Unterfranken,Miltenberg,zentral,Städtischer Kreis
8215,65760,DE71A,Hessen,Darmstadt,Main-Taunus-Kreis,sehr zentral,Städtischer Kreis
8216,65719,DE71A,Hessen,Darmstadt,Main-Taunus-Kreis,sehr zentral,Städtischer Kreis
8217,82402,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8218,76137,DE122,Baden-Württemberg,Karlsruhe,"Karlsruhe, Stadt",sehr zentral,kreisfreie Großstadt
8219,79410,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
8220,77787,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
8221,82547,DE216,Bayern,Oberbayern,Bad Tölz-Wolfratshausen,zentral,Dünn besiedelter ländlicher Kreis
8222,82347,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8223,94034,DE222,Bayern,Niederbayern,"Passau, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
8224,93155,DE238,Bayern,Oberpfalz,Regensburg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8225,93142,DE239,Bayern,Oberpfalz,Schwandorf,peripher,Dünn besiedelter ländlicher Kreis
8226,41569,DEA1D,Nordrhein-Westfalen,Düsseldorf,Rhein-Kreis Neuss,sehr zentral,Städtischer Kreis
8227,34434,DEA44,Nordrhein-Westfalen,Detmold,Höxter,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8228,44534,DEA5C,Nordrhein-Westfalen,Arnsberg,Unna,sehr zentral,Städtischer Kreis
8229,19357,DE40F,Brandenburg,Brandenburg,Prignitz,sehr peripher,Dünn besiedelter ländlicher Kreis
8230,04618,DEG0M,Thüringen,Thüringen,Altenburger Land,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8231,24817,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,peripher,Dünn besiedelter ländlicher Kreis
8232,24640,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8233,29587,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
8234,25853,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,sehr peripher,Dünn besiedelter ländlicher Kreis
8235,25826,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,sehr peripher,Dünn besiedelter ländlicher Kreis
8236,61462,DE718,Hessen,Darmstadt,Hochtaunuskreis,sehr zentral,Städtischer Kreis
8237,79541,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
8238,94550,DE224,Bayern,Niederbayern,Deggendorf,peripher,Dünn besiedelter ländlicher Kreis
8239,92648,DE237,Bayern,Oberpfalz,Neustadt a.d.Waldnaab,peripher,Dünn besiedelter ländlicher Kreis
8240,95502,DE24B,Bayern,Oberfranken,Kulmbach,peripher,Dünn besiedelter ländlicher Kreis
8241,20259,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
8242,20354,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
8243,22309,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
8244,42655,DEA19,Nordrhein-Westfalen,Düsseldorf,"Solingen, Stadt",sehr zentral,kreisfreie Großstadt
8245,26826,DE94C,Niedersachsen,Weser-Ems,Leer,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8246,35398,DE721,Hessen,Gießen,Gießen,zentral,Städtischer Kreis
8247,63762,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
8248,66424,DEC05,Saarland,Saarland,Saarpfalz-Kreis,zentral,Städtischer Kreis
8249,63500,DE71C,Hessen,Darmstadt,Offenbach,sehr zentral,Städtischer Kreis
8250,65220,DE71D,Hessen,Darmstadt,Rheingau-Taunus-Kreis,zentral,Städtischer Kreis
8251,65221,DE71D,Hessen,Darmstadt,Rheingau-Taunus-Kreis,zentral,Städtischer Kreis
8252,65554,DE723,Hessen,Gießen,Limburg-Weilburg,zentral,Städtischer Kreis
8253,86154,DE271,Bayern,Schwaben,"Augsburg, Stadt",sehr zentral,kreisfreie Großstadt
8254,86511,DE275,Bayern,Schwaben,Aichach-Friedberg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8255,85139,DE219,Bayern,Oberbayern,Eichstätt,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8256,84048,DE226,Bayern,Niederbayern,Kelheim,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8257,84082,DE22B,Bayern,Niederbayern,Straubing-Bogen,peripher,Dünn besiedelter ländlicher Kreis
8258,84066,DE22B,Bayern,Niederbayern,Straubing-Bogen,peripher,Dünn besiedelter ländlicher Kreis
8259,95688,DE23A,Bayern,Oberpfalz,Tirschenreuth,peripher,Dünn besiedelter ländlicher Kreis
8260,97084,DE263,Bayern,Unterfranken,"Würzburg, Stadt",zentral,kreisfreie Großstadt
8261,97355,DE268,Bayern,Unterfranken,Kitzingen,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8262,04107,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8263,04109,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8264,35619,DE722,Hessen,Gießen,Lahn-Dill-Kreis,zentral,Städtischer Kreis
8265,35633,DE722,Hessen,Gießen,Lahn-Dill-Kreis,zentral,Städtischer Kreis
8266,34466,DE734,Hessen,Kassel,Kassel,zentral,Städtischer Kreis
8267,34519,DE736,Hessen,Kassel,Waldeck-Frankenberg,peripher,Dünn besiedelter ländlicher Kreis
8268,39245,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8269,63811,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
8270,66119,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
8271,66589,DEC03,Saarland,Saarland,Neunkirchen,zentral,Städtischer Kreis
8272,67722,DEB3D,Rheinland-Pfalz,Rheinhessen-Pfalz,Donnersbergkreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8273,67753,DEB3G,Rheinland-Pfalz,Rheinhessen-Pfalz,Kusel,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8274,84524,DE214,Bayern,Oberbayern,Altötting,peripher,Städtischer Kreis
8275,85256,DE217,Bayern,Oberbayern,Dachau,sehr zentral,Städtischer Kreis
8276,83339,DE21M,Bayern,Oberbayern,Traunstein,peripher,Dünn besiedelter ländlicher Kreis
8277,85232,DE217,Bayern,Oberbayern,Dachau,sehr zentral,Städtischer Kreis
8278,85375,DE21B,Bayern,Oberbayern,Freising,zentral,Städtischer Kreis
8279,85748,DE21H,Bayern,Oberbayern,München,sehr zentral,Städtischer Kreis
8280,96172,DE257,Bayern,Mittelfranken,Erlangen-Höchstadt,zentral,Städtischer Kreis
8281,04315,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8282,51427,DEA2B,Nordrhein-Westfalen,Köln,Rheinisch-Bergischer Kreis,sehr zentral,Städtischer Kreis
8283,37296,DE737,Hessen,Kassel,Werra-Meißner-Kreis,peripher,Dünn besiedelter ländlicher Kreis
8284,31683,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
8285,35260,DE724,Hessen,Gießen,Marburg-Biedenkopf,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8286,63073,DE713,Hessen,Darmstadt,"Offenbach am Main, Stadt",sehr zentral,kreisfreie Großstadt
8287,65795,DE71A,Hessen,Darmstadt,Main-Taunus-Kreis,sehr zentral,Städtischer Kreis
8288,64757,DE71B,Hessen,Darmstadt,Odenwaldkreis,zentral,Städtischer Kreis
8289,86438,DE275,Bayern,Schwaben,Aichach-Friedberg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8290,86733,DE27D,Bayern,Schwaben,Donau-Ries,peripher,Dünn besiedelter ländlicher Kreis
8291,85635,DE21H,Bayern,Oberbayern,München,sehr zentral,Städtischer Kreis
8292,97461,DE267,Bayern,Unterfranken,Haßberge,peripher,Dünn besiedelter ländlicher Kreis
8293,96154,DE245,Bayern,Oberfranken,Bamberg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8294,97631,DE266,Bayern,Unterfranken,Rhön-Grabfeld,peripher,Dünn besiedelter ländlicher Kreis
8295,58454,DEA56,Nordrhein-Westfalen,Arnsberg,Ennepe-Ruhr-Kreis,sehr zentral,Städtischer Kreis
8296,09120,DED41,Sachsen,Chemnitz,"Chemnitz, Stadt",sehr zentral,kreisfreie Großstadt
8297,36145,DE732,Hessen,Kassel,Fulda,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8298,30916,DE929,Niedersachsen,Hannover,Region Hannover,sehr zentral,Städtischer Kreis
8299,73463,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,zentral,Städtischer Kreis
8300,71032,DE112,Baden-Württemberg,Stuttgart,Böblingen,sehr zentral,Städtischer Kreis
8301,73728,DE113,Baden-Württemberg,Stuttgart,Esslingen,sehr zentral,Städtischer Kreis
8302,84107,DE227,Bayern,Niederbayern,Landshut,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8303,86491,DE278,Bayern,Schwaben,Günzburg,zentral,Städtischer Kreis
8304,86747,DE27D,Bayern,Schwaben,Donau-Ries,peripher,Dünn besiedelter ländlicher Kreis
8305,85259,DE217,Bayern,Oberbayern,Dachau,sehr zentral,Städtischer Kreis
8306,10315,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
8307,98587,DEG0B,Thüringen,Thüringen,Schmalkalden-Meiningen,peripher,Dünn besiedelter ländlicher Kreis
8308,45968,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,sehr zentral,Städtischer Kreis
8309,58507,DEA58,Nordrhein-Westfalen,Arnsberg,Märkischer Kreis,sehr zentral,Städtischer Kreis
8310,99955,DEG09,Thüringen,Thüringen,Unstrut-Hainich-Kreis,peripher,Dünn besiedelter ländlicher Kreis
8311,06406,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8312,06408,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8313,24259,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8314,21217,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
8315,35641,DE722,Hessen,Gießen,Lahn-Dill-Kreis,zentral,Städtischer Kreis
8316,35080,DE724,Hessen,Gießen,Marburg-Biedenkopf,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8317,35315,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
